;;;;;$ 870;1,55;
;;;;;;;
FAMILIA PRODUCTOS;DESCRIPCIÓN;UNIDAD DE MEDIDA;VALOR PESOS $;PRECIO COSTO NETO  ;TIPO CAMBIO $;PORCENTAJE;PRECIO VENTA NETO 
\PROVISIONES\TOSTADURIA;BLACK PEPPER POWDER – PIMIENTA NEGRA POLVO;GRS; $17.647 ;$ 20,28;$ 870;1,55;31,44
\PROVISIONES\TOSTADURIA;CRUSHED BLACK PEPPER – PIMIENTA NEGRA TRITURADA;GRS; $20.168 ;$ 23,18;$ 870;1,55;35,93
\PROVISIONES\TOSTADURIA;WHOLE RED PEPPER – PIMIENTO ROJO ENTERA;GRS; $24.370 ;$ 28,01;$ 870;1,55;43,42
\PROVISIONES\TOSTADURIA;DRIED PINEAPPLE RING – PIÑA DESHIDRATADA RODAJA;GRS; $9.244 ;$ 10,63;$ 870;1,55;16,47
\PROVISIONES\TOSTADURIA;SHELLED PISTACHIO – PISTACHO PELADO;GRS; $36.975 ;$ 42,50;$ 870;1,55;65,88
\PROVISIONES\TOSTADURIA;SALTED PISTACHIO – PISTACHO SALADO;kg; $18.487 ;$ 21,25;$ 870;1,55;32,94
\PROVISIONES\TOSTADURIA;UNSALTED PISTACHIO – PISTACHO SIN SAL;GRS; $18.487 ;$ 21,25;$ 870;1,55;32,94
\PROVISIONES\TOSTADURIA;MINI PIZZAS 10U – PIZZETAS 10U;GRS; $4.118 ;$ 4,73;$ 870;1,55;7,34
\PROVISIONES\TOSTADURIA;POLENTA – POLENTA;GRS; $1.849 ;$ 2,13;$ 870;1,55;3,29
\PROVISIONES\TOSTADURIA;POLULOS (LOCAL PRODUCT) – POLULOS;GRS; $5.882 ;$ 6,76;$ 870;1,55;10,48
\PROVISIONES\TOSTADURIA;BAKING POWDER – POLVOS DE HORNEAR;GRS; $4.118 ;$ 4,73;$ 870;1,55;7,34
\PROVISIONES\TOSTADURIA;DRIED GRAPEFRUIT – POMELO DESHIDRATADO;GRS; $9.244 ;$ 10,63;$ 870;1,55;16,47
\PROVISIONES\TOSTADURIA;MUNG BEAN – POROTO MUNG;GRS; $3.529 ;$ 4,06;$ 870;1,55;6,29
\PROVISIONES\TOSTADURIA;LIMA BEANS – POROTO PALLARES;GRS; $4.034 ;$ 4,64;$ 870;1,55;7,19
\PROVISIONES\TOSTADURIA;PEELED BEAN – POROTO PELADO;GRS; $2.101 ;$ 2,41;$ 870;1,55;3,74
\PROVISIONES\TOSTADURIA;ALLAO BEAN – POROTO ALLAO;GRS; $2.353 ;$ 2,70;$ 870;1,55;4,19
\PROVISIONES\TOSTADURIA;WHITE BEAN – POROTO BLANCO;GRS; $2.941 ;$ 3,38;$ 870;1,55;5,24
\PROVISIONES\TOSTADURIA;BURRO BEAN – POROTO BURRO;GRS; $3.193 ;$ 3,67;$ 870;1,55;5,69
\PROVISIONES\TOSTADURIA;BLACK BEAN – POROTO NEGRO;GRS; $2.605 ;$ 2,99;$ 870;1,55;4,64
\PROVISIONES\TOSTADURIA;RED BEAN – POROTO ROJO;GRS; $3.361 ;$ 3,86;$ 870;1,55;5,99
\PROVISIONES\TOSTADURIA;SOYBEAN – POROTO SOYA;GRS; $2.496 ;$ 2,87;$ 870;1,55;4,45
\PROVISIONES\TOSTADURIA;FETA CHEESE – QUESO FETA;GRS; $23.529 ;$ 27,04;$ 870;1,55;41,92
\PROVISIONES\TOSTADURIA;WHITE QUINOA – QUINOA BLANCA;GRS; $5.378 ;$ 6,18;$ 870;1,55;9,58
\PROVISIONES\TOSTADURIA;QUINOA MIX (WHITE, BLACK, RED) – QUINOA MIX (BLANCA, NEGRA, ROJA);GRS; $5.714 ;$ 6,57;$ 870;1,55;10,18
\PROVISIONES\TOSTADURIA;BLACK QUINOA – QUINOA NEGRA;GRS; $5.210 ;$ 5,99;$ 870;1,55;9,28
\PROVISIONES\TOSTADURIA;RED QUINOA – QUINOA ROJA;GRS; $5.462 ;$ 6,28;$ 870;1,55;9,73
\PROVISIONES\TOSTADURIA;ROSEMARY – ROMERO;GRS; $9.160 ;$ 10,53;$ 870;1,55;16,32
\PROVISIONES\TOSTADURIA;SAL DE MESA - SAL FINA 500GRS;GRS; $1.185 ;;;;
\PROVISIONES\TOSTADURIA;SEA SALT – SAL DE MAR;GRS; $1.513 ;$ 1,74;$ 870;1,55;2,70
\PROVISIONES\TOSTADURIA;FINE PINK SALT (HIMALAYA) – SAL ROSADA FINA (HIMALAYA);GRS; $4.118 ;$ 4,73;$ 870;1,55;7,34
\PROVISIONES\TOSTADURIA;COARSE PINK SALT (HIMALAYA) – SAL ROSADA GRUESA (HIMALAYA);GRS; $4.118 ;$ 4,73;$ 870;1,55;7,34
\PROVISIONES\TOSTADURIA;SEMI-COARSE PINK SALT (HIMALAYA) – SAL ROSADA SEMI GRUESA (HIMALAYA);GRS; $4.118 ;$ 4,73;$ 870;1,55;7,34
\PROVISIONES\TOSTADURIA;ANISE SEED – SEMILLA DE ANÍS;GRS; $15.126 ;$ 17,39;$ 870;1,55;26,95
\PROVISIONES\TOSTADURIA;SUNFLOWER SEED (MARAVILLA PEELED) – SEMILLA DE GIRASOL (MARAVILLA PELADA);GRS; $4.034 ;$ 4,64;$ 870;1,55;7,19
\PROVISIONES\TOSTADURIA;SEMOLINA – SÉMOLA;GRS; $3.361 ;$ 3,86;$ 870;1,55;5,99
\PROVISIONES\TOSTADURIA;WHITE SESAME – SÉSAMO BLANCO;GRS; $5.882 ;$ 6,76;$ 870;1,55;10,48
\PROVISIONES\TOSTADURIA;BLACK SESAME – SÉSAMO NEGRO;GRS; $6.050 ;$ 6,95;$ 870;1,55;10,78
\PROVISIONES\TOSTADURIA;TOASTED SESAME – SÉSAMO TOSTADO;GRS; $6.050 ;$ 6,95;$ 870;1,55;10,78
\PROVISIONES\TOSTADURIA;BLUE TEA – TÉ AZUL;GRS; $13.445 ;$ 15,45;$ 870;1,55;23,95
\PROVISIONES\TOSTADURIA;WHITE TEA – TÉ BLANCO;GRS; $11.765 ;$ 13,52;$ 870;1,55;20,96
\PROVISIONES\TOSTADURIA;SUPERIOR CEYLON TEA – TÉ CEYLÁN SUPERIOR;GRS; $12.857 ;$ 14,78;$ 870;1,55;22,91
\PROVISIONES\TOSTADURIA;JASMINE TEA – TÉ CON JAZMÍN;GRS; $12.353 ;$ 14,20;$ 870;1,55;22,01
\PROVISIONES\TOSTADURIA;RED TEA – TÉ ROJO;GRS; $11.765 ;$ 13,52;$ 870;1,55;20,96
\PROVISIONES\TOSTADURIA;GREEN TEA – TÉ VERDE;GRS; $8.403 ;$ 9,66;$ 870;1,55;14,97
\PROVISIONES\TOSTADURIA;DRIED TOMATO – TOMATE DESHIDRATADO;GRS; $10.084 ;$ 11,59;$ 870;1,55;17,97
\PROVISIONES\TOSTADURIA;THYME – TOMILLO;GRS; $15.996 ;$ 18,39;$ 870;1,55;28,50
\PROVISIONES\TOSTADURIA;APPLE VINEGAR 500ML – VINAGRE MANZANA 500ML;GRS; $4.874 ;$ 5,60;$ 870;1,55;8,68
\PROVISIONES\TOSTADURIA;PARSLEY DRY ;KILO; $8.404 ;$ 9,66;$ 870;1,55;14,97
